year	title	rating	author	content	hash	webpage
2021	Try Harder!	7.2	Phill Freeman	A good movie even for a Documentary	880cf1f839805521958128894c8fcf2c	https://forummovies.org/reviews/phill_freeman/try_harder!_2021
2022	Benjamin Franklin	8.3	Phill Freeman	A good movie even for a Documentary	880cf1f839805521958128894c8fcf2c	https://forummovies.org/reviews/phill_freeman/benjamin_franklin_2022
2022	Spring Awakening: Those You've Known	8	Phill Freeman	A good movie even for a Documentary	880cf1f839805521958128894c8fcf2c	https://forummovies.org/reviews/phill_freeman/spring_awakening:_those_you've_known_2022
2021	Single All the Way	6.1	Phill Freeman	That's what I call a great choice!	abfb5e25b8372e605c25639f3815e554	https://forummovies.org/reviews/phill_freeman/single_all_the_way_2021
2021	The Village Detective: a song cycle	6.8	Phill Freeman	A good Documentary	c4cb462fc3ed7d1678976fae9d7bbbd9	https://forummovies.org/reviews/phill_freeman/the_village_detective:_a_song_cycle_2021
2021	The Maltese Holiday	5	Phill Freeman	That's what I call a great choice!	abfb5e25b8372e605c25639f3815e554	https://forummovies.org/reviews/phill_freeman/the_maltese_holiday_2021
2021	Prayers for the Stolen	7.3	Phill Freeman	I didn't understand the dialogues cause i don't speak spanish	a2198179a524ac55230045c738ba91ac	https://forummovies.org/reviews/phill_freeman/prayers_for_the_stolen_2021
2022	Murder at Yellowstone City	5	Phill Freeman	Too long! i got asleep	39c70f7f3e4b956a4cd6e610f79ff45e	https://forummovies.org/reviews/phill_freeman/murder_at_yellowstone_city_2022
2020	Pixie	5.8	Phill Freeman	it is a bit far fetched but a good movie overall	e0bdaa93be687493d629f487279e2c86	https://forummovies.org/reviews/phill_freeman/pixie_2020
2022	Tony Hawk: Until the Wheels Fall Off	8	Phill Freeman	A good movie even for a Documentary	880cf1f839805521958128894c8fcf2c	https://forummovies.org/reviews/phill_freeman/tony_hawk:_until_the_wheels_fall_off_2022
2021	The Exchange	5.6	Phill Freeman	That's what I call a great choice!	abfb5e25b8372e605c25639f3815e554	https://forummovies.org/reviews/phill_freeman/the_exchange_2021
2021	The Children of God	5.3	Phill Freeman	I didn't understand the dialogues cause i don't speak spanish	a2198179a524ac55230045c738ba91ac	https://forummovies.org/reviews/phill_freeman/the_children_of_god_2021
2022	Caught in His Web	5.5	Phill Freeman	That's what I call a great choice!	abfb5e25b8372e605c25639f3815e554	https://forummovies.org/reviews/phill_freeman/caught_in_his_web_2022
2021	Saving Sloane	5.2	Phill Freeman	That's what I call a great choice!	abfb5e25b8372e605c25639f3815e554	https://forummovies.org/reviews/phill_freeman/saving_sloane_2021
2021	Under the Volcano	7.6	Phill Freeman	A good Documentary	c4cb462fc3ed7d1678976fae9d7bbbd9	https://forummovies.org/reviews/phill_freeman/under_the_volcano_2021
2022	Trophy Wife	6.9	Phill Freeman	it is a bit far fetched but a good movie overall	e0bdaa93be687493d629f487279e2c86	https://forummovies.org/reviews/phill_freeman/trophy_wife_2022
2022	City of Vultures 2	6.1	Phill Freeman	That's what I call a great choice!	abfb5e25b8372e605c25639f3815e554	https://forummovies.org/reviews/phill_freeman/city_of_vultures_2_2022
2022	Torn Hearts	5.1	Phill Freeman	Awesome movie! It scared the hell out of me	bd7a851a44c7704e3ccc05be8a3797be	https://forummovies.org/reviews/phill_freeman/torn_hearts_2022
2022	Easter Sunday	5.3	Phill Freeman	That's what I call a great choice!	abfb5e25b8372e605c25639f3815e554	https://forummovies.org/reviews/phill_freeman/easter_sunday_2022
2021	The White Tiger	7.1	Phill Freeman	it is a bit far fetched but a good movie overall	e0bdaa93be687493d629f487279e2c86	https://forummovies.org/reviews/phill_freeman/the_white_tiger_2021
2021	To Olivia	6.3	Phill Freeman	That's what I call a great choice!	abfb5e25b8372e605c25639f3815e554	https://forummovies.org/reviews/phill_freeman/to_olivia_2021
2022	Butlers in Love	6	Phill Freeman	That's what I call a great choice!	abfb5e25b8372e605c25639f3815e554	https://forummovies.org/reviews/phill_freeman/butlers_in_love_2022
2021	Tom and Jerry	5.2	Phill Freeman	That's what I call a great choice!	abfb5e25b8372e605c25639f3815e554	https://forummovies.org/reviews/phill_freeman/tom_and_jerry_2021
2022	Kick Like Tayla	5.7	Phill Freeman	A good movie even for a Documentary	880cf1f839805521958128894c8fcf2c	https://forummovies.org/reviews/phill_freeman/kick_like_tayla_2022
2022	Uncharted	6.4	Phill Freeman	That's what I call a great choice!	abfb5e25b8372e605c25639f3815e554	https://forummovies.org/reviews/phill_freeman/uncharted_2022
2022	Memory	5.6	Phill Freeman	it is a bit far fetched but a good movie overall	e0bdaa93be687493d629f487279e2c86	https://forummovies.org/reviews/phill_freeman/memory_2022
2022	Low Life	5.4	Phill Freeman	it is a bit far fetched but a good movie overall	e0bdaa93be687493d629f487279e2c86	https://forummovies.org/reviews/phill_freeman/low_life_2022
2021	Violet	5.9	Phill Freeman	That's what I call a great choice!	abfb5e25b8372e605c25639f3815e554	https://forummovies.org/reviews/phill_freeman/violet_2021
2022	Dakota	6	Phill Freeman	That's what I call a great choice!	abfb5e25b8372e605c25639f3815e554	https://forummovies.org/reviews/phill_freeman/dakota_2022
2021	The One You're With	5.4	Phill Freeman	That's what I call a great choice!	abfb5e25b8372e605c25639f3815e554	https://forummovies.org/reviews/phill_freeman/the_one_you're_with_2021
2021	The Grand Duke of Corsica	4.9	Phill Freeman	Not bad but definitely overrated	0c49e0f845b2ec6b9328e810094998d1	https://forummovies.org/reviews/phill_freeman/the_grand_duke_of_corsica_2021
2021	The Show	7	Phill Freeman	A good movie even for a Documentary	880cf1f839805521958128894c8fcf2c	https://forummovies.org/reviews/phill_freeman/the_show_2021
2021	Super Hot	5.2	Phill Freeman	Not really a Scary movie	9098db015e03238723ce1bddbfd909a8	https://forummovies.org/reviews/phill_freeman/super_hot_2021
2021	The Many Saints of Newark	6.3	Phill Freeman	it is a bit far fetched but a good movie overall	e0bdaa93be687493d629f487279e2c86	https://forummovies.org/reviews/phill_freeman/the_many_saints_of_newark_2021
1989	Scandal	6.4	Phill Freeman	That's what I call a great choice!	abfb5e25b8372e605c25639f3815e554	https://forummovies.org/reviews/phill_freeman/scandal_1989
2021	The Sacred Spirit	6.6	Phill Freeman	I didn't understand the dialogues cause i don't speak spanish	a2198179a524ac55230045c738ba91ac	https://forummovies.org/reviews/phill_freeman/the_sacred_spirit_2021
2022	Here Out West	7.1	Phill Freeman	Yeahh! This movie is definitely a must see	fb95353028ad2b3566cdce39ca8bd8e1	https://forummovies.org/reviews/phill_freeman/here_out_west_2022
2022	Chernobyl: The Lost Tapes	8	Phill Freeman	A good movie even for a Documentary	880cf1f839805521958128894c8fcf2c	https://forummovies.org/reviews/phill_freeman/chernobyl:_the_lost_tapes_2022
2021	Tango Shalom	5.9	Phill Freeman	That's what I call a great choice!	abfb5e25b8372e605c25639f3815e554	https://forummovies.org/reviews/phill_freeman/tango_shalom_2021
2021	The Pebble and the Boy	5.8	Phill Freeman	That's what I call a great choice!	abfb5e25b8372e605c25639f3815e554	https://forummovies.org/reviews/phill_freeman/the_pebble_and_the_boy_2021
2021	Resurgence	7.1	Phill Freeman	A good movie even for a Documentary	880cf1f839805521958128894c8fcf2c	https://forummovies.org/reviews/phill_freeman/resurgence_2021
2022	A Tear in the Sky	4.9	Phill Freeman	A good movie even for a Documentary	880cf1f839805521958128894c8fcf2c	https://forummovies.org/reviews/phill_freeman/a_tear_in_the_sky_2022
2021	Redemption in Cherry Springs	6.1	Phill Freeman	That's what I call a great choice!	abfb5e25b8372e605c25639f3815e554	https://forummovies.org/reviews/phill_freeman/redemption_in_cherry_springs_2021
2021	Queen Bees	6.2	Phill Freeman	That's what I call a great choice!	abfb5e25b8372e605c25639f3815e554	https://forummovies.org/reviews/phill_freeman/queen_bees_2021
2021	Wild Game	5.2	Phill Freeman	That's what I call a great choice!	abfb5e25b8372e605c25639f3815e554	https://forummovies.org/reviews/phill_freeman/wild_game_2021
2022	Morbius	5.2	Phill Freeman	Awesome movie! It scared the hell out of me	bd7a851a44c7704e3ccc05be8a3797be	https://forummovies.org/reviews/phill_freeman/morbius_2022
2021	The Matchmaker	7.2	Phill Freeman	A good movie to watch with your couple	895906799dda4d13fda2e8377e59136b	https://forummovies.org/reviews/phill_freeman/the_matchmaker_2021
2021	The Pharm	5.1	Phill Freeman	it is a bit far fetched but a good movie overall	e0bdaa93be687493d629f487279e2c86	https://forummovies.org/reviews/phill_freeman/the_pharm_2021
2021	Twyla Moves	7.1	Phill Freeman	A good movie even for a Documentary	880cf1f839805521958128894c8fcf2c	https://forummovies.org/reviews/phill_freeman/twyla_moves_2021
2021	Playing with Sharks: The Valerie Taylor Story	7.5	Phill Freeman	A good movie even for a Documentary	880cf1f839805521958128894c8fcf2c	https://forummovies.org/reviews/phill_freeman/playing_with_sharks:_the_valerie_taylor_story_2021
2021	The Good Father: The Martin MacNeill Story	5.9	Phill Freeman	it is a bit far fetched but a good movie overall	e0bdaa93be687493d629f487279e2c86	https://forummovies.org/reviews/phill_freeman/the_good_father:_the_martin_macneill_story_2021
2021	The Deep House	5.4	Phill Freeman	Awesome movie! It scared the hell out of me	bd7a851a44c7704e3ccc05be8a3797be	https://forummovies.org/reviews/phill_freeman/the_deep_house_2021
2021	Silent Hours	5.2	Phill Freeman	Too long! i got asleep	39c70f7f3e4b956a4cd6e610f79ff45e	https://forummovies.org/reviews/phill_freeman/silent_hours_2021
2022	No Exit	6.1	Phill Freeman	Awesome movie! It scared the hell out of me	bd7a851a44c7704e3ccc05be8a3797be	https://forummovies.org/reviews/phill_freeman/no_exit_2022
2021	Pleasure	6.3	Phill Freeman	That's what I call a great choice!	abfb5e25b8372e605c25639f3815e554	https://forummovies.org/reviews/phill_freeman/pleasure_2021
2022	Three Months	6.7	Phill Freeman	That's what I call a great choice!	abfb5e25b8372e605c25639f3815e554	https://forummovies.org/reviews/phill_freeman/three_months_2022
2022	Snoop Dogg's F*Cn Around Comedy Special	5.2	Phill Freeman	A good movie even for a Documentary	880cf1f839805521958128894c8fcf2c	https://forummovies.org/reviews/phill_freeman/snoop_dogg's_f*cn_around_comedy_special_2022
2021	The Dog Who Wouldn't Be Quiet	6.3	Phill Freeman	I didn't understand the dialogues cause i don't speak spanish	a2198179a524ac55230045c738ba91ac	https://forummovies.org/reviews/phill_freeman/the_dog_who_wouldn't_be_quiet_2021
2022	Senior Year	5.5	Phill Freeman	That's what I call a great choice!	abfb5e25b8372e605c25639f3815e554	https://forummovies.org/reviews/phill_freeman/senior_year_2022
2022	Windfall	5.7	Phill Freeman	it is a bit far fetched but a good movie overall	e0bdaa93be687493d629f487279e2c86	https://forummovies.org/reviews/phill_freeman/windfall_2022
2011	Thor	7	Phill Freeman	A good choice to spent the Sunday evening	d62ca8d1be1ff8c9261a8e756a807d85	https://forummovies.org/reviews/phill_freeman/thor_2011
2021	The Housewives of the North Pole	5.5	Phill Freeman	That's what I call a great choice!	abfb5e25b8372e605c25639f3815e554	https://forummovies.org/reviews/phill_freeman/the_housewives_of_the_north_pole_2021
2021	The Forgiven	5.8	Phill Freeman	That's what I call a great choice!	abfb5e25b8372e605c25639f3815e554	https://forummovies.org/reviews/phill_freeman/the_forgiven_2021
2022	Boon	5	Phill Freeman	That's what I call a great choice!	abfb5e25b8372e605c25639f3815e554	https://forummovies.org/reviews/phill_freeman/boon_2022
2021	Woodlands Dark and Days Bewitched: A History of Folk Horror	7.7	Phill Freeman	A good movie even for a Documentary	880cf1f839805521958128894c8fcf2c	https://forummovies.org/reviews/phill_freeman/woodlands_dark_and_days_bewitched:_a_history_of_folk_horror_2021
2022	13: The Musical	5.1	Phill Freeman	That's what I call a great choice!	abfb5e25b8372e605c25639f3815e554	https://forummovies.org/reviews/phill_freeman/13:_the_musical_2022
2021	One Summer	7	Phill Freeman	Yeahh! This movie is definitely a must see	fb95353028ad2b3566cdce39ca8bd8e1	https://forummovies.org/reviews/phill_freeman/one_summer_2021
2022	Me Time	5	Phill Freeman	That's what I call a great choice!	abfb5e25b8372e605c25639f3815e554	https://forummovies.org/reviews/phill_freeman/me_time_2022
2022	The Princess	5.5	Phill Freeman	That's what I call a great choice!	abfb5e25b8372e605c25639f3815e554	https://forummovies.org/reviews/phill_freeman/the_princess_2022
2021	The Sailor	7.4	Phill Freeman	A good Documentary	c4cb462fc3ed7d1678976fae9d7bbbd9	https://forummovies.org/reviews/phill_freeman/the_sailor_2021
2022	Love Classified	6.1	Phill Freeman	That's what I call a great choice!	abfb5e25b8372e605c25639f3815e554	https://forummovies.org/reviews/phill_freeman/love_classified_2022
2021	Welcome Matt	5	Phill Freeman	That's what I call a great choice!	abfb5e25b8372e605c25639f3815e554	https://forummovies.org/reviews/phill_freeman/welcome_matt_2021
2021	Scooby-Doo! The Sword and the Scoob	6.1	Phill Freeman	That's what I call a great choice!	abfb5e25b8372e605c25639f3815e554	https://forummovies.org/reviews/phill_freeman/scooby-doo!_the_sword_and_the_scoob_2021
1996	Ghosts of Mississippi	6.7	Phill Freeman	Too long! i got asleep	39c70f7f3e4b956a4cd6e610f79ff45e	https://forummovies.org/reviews/phill_freeman/ghosts_of_mississippi_1996
2021	The Green Knight	6.6	Phill Freeman	Too long! i got asleep	39c70f7f3e4b956a4cd6e610f79ff45e	https://forummovies.org/reviews/phill_freeman/the_green_knight_2021
2021	Space Titans: Musk Bezos Branson	5.4	Phill Freeman	A good movie even for a Documentary	880cf1f839805521958128894c8fcf2c	https://forummovies.org/reviews/phill_freeman/space_titans:_musk_bezos_branson_2021
2021	Pretenders	5.5	Phill Freeman	That's what I call a great choice!	abfb5e25b8372e605c25639f3815e554	https://forummovies.org/reviews/phill_freeman/pretenders_2021
2022	The Mystery of Her	5.8	Phill Freeman	That's what I call a great choice!	abfb5e25b8372e605c25639f3815e554	https://forummovies.org/reviews/phill_freeman/the_mystery_of_her_2022
2022	How to Please a Woman	6.1	Phill Freeman	That's what I call a great choice!	abfb5e25b8372e605c25639f3815e554	https://forummovies.org/reviews/phill_freeman/how_to_please_a_woman_2022
2021	The Mauritanian	7.4	Phill Freeman	Yeahh! This movie is definitely a must see	fb95353028ad2b3566cdce39ca8bd8e1	https://forummovies.org/reviews/phill_freeman/the_mauritanian_2021
2022	They Live in the Grey	5	Phill Freeman	Too long! i got asleep	39c70f7f3e4b956a4cd6e610f79ff45e	https://forummovies.org/reviews/phill_freeman/they_live_in_the_grey_2022
2022	X	6.6	Phill Freeman	Awesome movie! It scared the hell out of me	bd7a851a44c7704e3ccc05be8a3797be	https://forummovies.org/reviews/phill_freeman/x_2022
2021	Payback	5.9	Phill Freeman	That's what I call a great choice!	abfb5e25b8372e605c25639f3815e554	https://forummovies.org/reviews/phill_freeman/payback_2021
2021	Vacation Friends	6.3	Phill Freeman	That's what I call a great choice!	abfb5e25b8372e605c25639f3815e554	https://forummovies.org/reviews/phill_freeman/vacation_friends_2021
2021	The Lost Sons	7.3	Phill Freeman	A good movie even for a Documentary	880cf1f839805521958128894c8fcf2c	https://forummovies.org/reviews/phill_freeman/the_lost_sons_2021
2022	Block Party	5.9	Phill Freeman	That's what I call a great choice!	abfb5e25b8372e605c25639f3815e554	https://forummovies.org/reviews/phill_freeman/block_party_2022
1997	Swept from the Sea	6.7	Phill Freeman	That's what I call a great choice!	abfb5e25b8372e605c25639f3815e554	https://forummovies.org/reviews/phill_freeman/swept_from_the_sea_1997
2021	The Story of My Wife	6.2	Phill Freeman	Too long! i got asleep	39c70f7f3e4b956a4cd6e610f79ff45e	https://forummovies.org/reviews/phill_freeman/the_story_of_my_wife_2021
2021	One Winter Wedding	6.1	Phill Freeman	That's what I call a great choice!	abfb5e25b8372e605c25639f3815e554	https://forummovies.org/reviews/phill_freeman/one_winter_wedding_2021
2022	Octopus Pot	5	Phill Freeman	That's what I call a great choice!	abfb5e25b8372e605c25639f3815e554	https://forummovies.org/reviews/phill_freeman/octopus_pot_2022
2021	Open	5.9	Phill Freeman	That's what I call a great choice!	abfb5e25b8372e605c25639f3815e554	https://forummovies.org/reviews/phill_freeman/open_2021
2022	Christina P.: Mom Genes	5.9	Phill Freeman	A good movie even for a Documentary	880cf1f839805521958128894c8fcf2c	https://forummovies.org/reviews/phill_freeman/christina_p.:_mom_genes_2022
2022	After Jackie	7.2	Phill Freeman	A good movie even for a Documentary	880cf1f839805521958128894c8fcf2c	https://forummovies.org/reviews/phill_freeman/after_jackie_2022
2022	Rip in Time	6.8	Phill Freeman	That's what I call a great choice!	abfb5e25b8372e605c25639f3815e554	https://forummovies.org/reviews/phill_freeman/rip_in_time_2022
2021	Superior	5.3	Phill Freeman	That's what I call a great choice!	abfb5e25b8372e605c25639f3815e554	https://forummovies.org/reviews/phill_freeman/superior_2021
2022	Paulie Go!	5.3	Phill Freeman	That's what I call a great choice!	abfb5e25b8372e605c25639f3815e554	https://forummovies.org/reviews/phill_freeman/paulie_go!_2022
2021	Skater Girl	6.6	Phill Freeman	That's what I call a great choice!	abfb5e25b8372e605c25639f3815e554	https://forummovies.org/reviews/phill_freeman/skater_girl_2021
